Autoscaler,Timestamp,Elapsed_minutes,HTTP_LAT_ms,LatencyDelta_ms
hpa80,2026-08-25 05:48:32,40.46666666666667,144.2,0.0
hpa80,2026-08-25 05:48:39,40.583333333333336,167.9,23.700000000000017
hpa80,2026-08-25 05:48:45,40.68333333333333,167.9,0.0
hpa80,2026-08-25 05:48:53,40.81666666666667,167.9,0.0
hpa80,2026-08-25 05:49:01,40.95,190.4,22.5
hpa80,2026-08-25 05:49:07,41.05,190.4,0.0
hpa80,2026-08-25 05:49:13,41.15,189.0,-1.4000000000000057
hpa80,2026-08-25 05:49:21,41.28333333333333,189.0,0.0
hpa80,2026-08-25 05:49:27,41.38333333333333,162.1,-26.900000000000006
hpa80,2026-08-25 05:49:34,41.5,162.1,0.0
hpa80,2026-08-25 05:49:41,41.61666666666667,111.4,-50.69999999999999
hpa80,2026-08-25 05:49:48,41.733333333333334,111.4,0.0
hpa80,2026-08-25 05:49:56,41.86666666666667,103.4,-8.0
hpa80,2026-08-25 05:50:03,41.983333333333334,103.4,0.0
hpa80,2026-08-25 05:50:09,42.083333333333336,99.7,-3.700000000000003
hpa80,2026-08-25 05:50:15,42.18333333333333,99.7,0.0
hpa80,2026-08-25 05:50:22,42.3,99.7,0.0
hpa80,2026-08-25 05:50:29,42.416666666666664,182.9,83.2
hpa80,2026-08-25 05:50:36,42.53333333333333,182.9,0.0
hpa80,2026-08-25 05:50:42,42.63333333333333,190.8,7.900000000000006
hpa80,2026-08-25 05:50:49,42.75,190.8,0.0
hpa80,2026-08-25 05:50:56,42.86666666666667,224.2,33.39999999999998
hpa80,2026-08-25 05:51:03,42.983333333333334,224.2,0.0
hpa80,2026-08-25 05:51:11,43.11666666666667,232.5,8.300000000000011
hpa80,2026-08-25 05:51:19,43.25,232.5,0.0
hpa80,2026-08-25 05:51:26,43.36666666666667,229.8,-2.6999999999999886
hpa80,2026-08-25 05:51:33,43.483333333333334,229.8,0.0
hpa80,2026-08-25 05:51:41,43.61666666666667,210.0,-19.80000000000001
hpa80,2026-08-25 05:51:49,43.75,210.0,0.0
hpa80,2026-08-25 05:51:56,43.86666666666667,184.4,-25.599999999999994
hpa80,2026-08-25 05:52:03,43.983333333333334,184.4,0.0
hpa80,2026-08-25 05:52:11,44.11666666666667,226.3,41.900000000000006
hpa80,2026-08-25 05:52:19,44.25,226.3,0.0
hpa80,2026-08-25 05:52:26,44.36666666666667,234.2,7.899999999999977
hpa80,2026-08-25 05:52:33,44.483333333333334,234.2,0.0
hpa80,2026-08-25 05:52:42,44.63333333333333,299.5,65.30000000000001
hpa80,2026-08-25 05:52:48,44.733333333333334,299.5,0.0
hpa80,2026-08-25 05:52:56,44.86666666666667,235.9,-63.599999999999994
hpa80,2026-08-25 05:53:03,44.983333333333334,235.9,0.0
hpa80,2026-08-25 05:53:11,45.11666666666667,348.7,112.79999999999998
hpa80,2026-08-25 05:53:18,45.233333333333334,348.7,0.0
hpa80,2026-08-25 05:53:27,45.38333333333333,242.3,-106.39999999999998
hpa80,2026-08-25 05:53:33,45.483333333333334,242.3,0.0
hpa80,2026-08-25 05:53:40,45.6,338.2,95.89999999999998
hpa80,2026-08-25 05:53:47,45.71666666666667,338.2,0.0
hpa80,2026-08-25 05:53:53,45.81666666666667,218.7,-119.5
hpa80,2026-08-25 05:54:01,45.95,218.7,0.0
hpa80,2026-08-25 05:54:08,46.06666666666667,218.7,0.0
hpa80,2026-08-25 05:54:14,46.166666666666664,228.7,10.0
hpa80,2026-08-25 05:54:22,46.3,228.7,0.0
hpa80,2026-08-25 05:54:28,46.4,239.6,10.900000000000006
hpa80,2026-08-25 05:54:34,46.5,239.6,0.0
hpa80,2026-08-25 05:54:41,46.61666666666667,240.8,1.200000000000017
hpa80,2026-08-25 05:54:48,46.733333333333334,240.8,0.0
hpa80,2026-08-25 05:54:53,46.81666666666667,225.1,-15.700000000000017
hpa80,2026-08-25 05:55:01,46.95,225.1,0.0
hpa80,2026-08-25 05:55:09,47.083333333333336,160.5,-64.6
hpa80,2026-08-25 05:55:16,47.2,160.5,0.0
hpa80,2026-08-25 05:55:22,47.3,160.5,0.0
hpa80,2026-08-25 05:55:28,47.4,134.3,-26.19999999999999
hpa80,2026-08-25 05:55:34,47.5,134.3,0.0
hpa80,2026-08-25 05:55:41,47.61666666666667,165.6,31.299999999999983
hpa80,2026-08-25 05:55:49,47.75,165.6,0.0
hpa80,2026-08-25 05:55:56,47.86666666666667,175.5,9.900000000000006
hpa80,2026-08-25 05:56:04,48.0,175.5,0.0
hpa80,2026-08-25 05:56:11,48.11666666666667,192.6,17.099999999999994
hpa80,2026-08-25 05:56:19,48.25,192.6,0.0
hpa80,2026-08-25 05:56:26,48.36666666666667,188.3,-4.299999999999983
hpa80,2026-08-25 05:56:34,48.5,188.3,0.0
hpa80,2026-08-25 05:56:42,48.63333333333333,205.4,17.099999999999994
hpa80,2026-08-25 05:56:49,48.75,205.4,0.0
hpa80,2026-08-25 05:56:56,48.86666666666667,202.6,-2.8000000000000114
hpa80,2026-08-25 05:57:04,49.0,202.6,0.0
hpa80,2026-08-25 05:57:12,49.13333333333333,206.9,4.300000000000011
hpa80,2026-08-25 05:57:19,49.25,206.9,0.0
hpa80,2026-08-25 05:57:26,49.36666666666667,211.9,5.0
hpa80,2026-08-25 05:57:34,49.5,211.9,0.0
hpa80,2026-08-25 05:57:41,49.61666666666667,230.3,18.400000000000006
hpa80,2026-08-25 05:57:48,49.733333333333334,230.3,0.0
hpa80,2026-08-25 05:57:55,49.85,217.6,-12.700000000000017
hpa80,2026-08-25 05:58:03,49.983333333333334,217.6,0.0
hpa80,2026-08-25 05:58:10,50.1,216.5,-1.0999999999999943
hpa80,2026-08-25 05:58:18,50.233333333333334,216.5,0.0
hpa80,2026-08-25 05:58:24,50.333333333333336,203.0,-13.5
hpa80,2026-08-25 05:58:31,50.45,203.0,0.0
hpa80,2026-08-25 05:58:38,50.56666666666667,209.8,6.800000000000011
hpa80,2026-08-25 05:58:46,50.7,209.8,0.0
hpa80,2026-08-25 05:58:54,50.833333333333336,194.0,-15.800000000000011
hpa80,2026-08-25 05:59:01,50.95,194.0,0.0
hpa80,2026-08-25 05:59:08,51.06666666666667,194.0,0.0
hpa80,2026-08-25 05:59:15,51.18333333333333,180.5,-13.5
hpa80,2026-08-25 05:59:21,51.28333333333333,180.5,0.0
hpa80,2026-08-25 05:59:27,51.38333333333333,189.7,9.199999999999989
hpa80,2026-08-25 05:59:34,51.5,189.7,0.0
hpa80,2026-08-25 05:59:41,51.61666666666667,203.8,14.100000000000023
hpa80,2026-08-25 05:59:48,51.733333333333334,203.8,0.0
hpa80,2026-08-25 05:59:55,51.85,247.8,44.0
hpa80,2026-08-25 06:00:02,51.96666666666667,247.8,0.0
hpa80,2026-08-25 06:00:09,52.083333333333336,244.3,-3.5
hpa80,2026-08-25 06:00:16,52.2,244.3,0.0
hpa80,2026-08-25 06:00:23,52.31666666666667,244.3,0.0
hpa80,2026-08-25 06:00:29,52.416666666666664,229.3,-15.0
hpa80,2026-08-25 06:00:36,52.53333333333333,229.3,0.0
hpa80,2026-08-25 06:00:42,52.63333333333333,167.6,-61.70000000000002
hpa80,2026-08-25 06:00:49,52.75,167.6,0.0
hpa80,2026-08-25 06:00:56,52.86666666666667,159.1,-8.5
hpa80,2026-08-25 06:01:03,52.983333333333334,159.1,0.0
hpa80,2026-08-25 06:01:09,53.083333333333336,215.5,56.400000000000006
hpa80,2026-08-25 06:01:15,53.18333333333333,215.5,0.0
hpa80,2026-08-25 06:01:21,53.28333333333333,215.5,0.0
hpa80,2026-08-25 06:01:28,53.4,234.2,18.69999999999999
hpa80,2026-08-25 06:01:35,53.516666666666666,234.2,0.0
hpa80,2026-08-25 06:01:42,53.63333333333333,243.9,9.700000000000017
hpa80,2026-08-25 06:01:49,53.75,243.9,0.0
hpa80,2026-08-25 06:01:58,53.9,199.6,-44.30000000000001
hpa80,2026-08-25 06:02:04,54.0,199.6,0.0
hpa80,2026-08-25 06:02:12,54.13333333333333,171.9,-27.69999999999999
hpa80,2026-08-25 06:02:18,54.233333333333334,171.9,0.0
hpa80,2026-08-25 06:02:24,54.333333333333336,168.2,-3.700000000000017
hpa80,2026-08-25 06:02:32,54.46666666666667,168.2,0.0
hpa80,2026-08-25 06:02:40,54.6,155.7,-12.5
hpa80,2026-08-25 06:02:47,54.71666666666667,155.7,0.0
hpa80,2026-08-25 06:02:53,54.81666666666667,155.7,0.0
hpa80,2026-08-25 06:02:59,54.916666666666664,175.2,19.5
hpa80,2026-08-25 06:03:06,55.03333333333333,175.2,0.0
hpa80,2026-08-25 06:03:12,55.13333333333333,176.5,1.3000000000000114
hpa80,2026-08-25 06:03:19,55.25,176.5,0.0
hpa80,2026-08-25 06:03:25,55.35,164.7,-11.800000000000011
hpa80,2026-08-25 06:03:32,55.46666666666667,164.7,0.0
hpa80,2026-08-25 06:03:38,55.56666666666667,164.7,0.0
hpa80,2026-08-25 06:03:44,55.666666666666664,193.7,29.0
hpa80,2026-08-25 06:03:51,55.78333333333333,193.7,0.0
hpa80,2026-08-25 06:03:58,55.9,214.9,21.200000000000017
hpa80,2026-08-25 06:04:05,56.016666666666666,214.9,0.0
hpa80,2026-08-25 06:04:12,56.13333333333333,221.7,6.799999999999983
hpa80,2026-08-25 06:04:19,56.25,221.7,0.0
hpa80,2026-08-25 06:04:26,56.36666666666667,188.4,-33.29999999999998
hpa80,2026-08-25 06:04:34,56.5,188.4,0.0
hpa80,2026-08-25 06:04:41,56.61666666666667,182.2,-6.200000000000017
hpa80,2026-08-25 06:04:49,56.75,182.2,0.0
hpa80,2026-08-25 06:04:55,56.85,172.7,-9.5
hpa80,2026-08-25 06:05:02,56.96666666666667,172.7,0.0
hpa80,2026-08-25 06:05:08,57.06666666666667,172.7,0.0
hpa80,2026-08-25 06:05:14,57.166666666666664,187.3,14.600000000000023
hpa80,2026-08-25 06:05:22,57.3,187.3,0.0
hpa80,2026-08-25 06:05:28,57.4,171.6,-15.700000000000017
hpa80,2026-08-25 06:05:35,57.516666666666666,171.6,0.0
hpa80,2026-08-25 06:05:42,57.63333333333333,151.5,-20.099999999999994
hpa80,2026-08-25 06:05:49,57.75,151.5,0.0
hpa80,2026-08-25 06:05:56,57.86666666666667,105.3,-46.2
hpa80,2026-08-25 06:06:02,57.96666666666667,105.3,0.0
hpa80,2026-08-25 06:06:08,58.06666666666667,145.4,40.10000000000001
hpa80,2026-08-25 06:06:16,58.2,145.4,0.0
hpa80,2026-08-25 06:06:23,58.31666666666667,145.4,0.0
hpa80,2026-08-25 06:06:29,58.416666666666664,204.8,59.400000000000006
hpa80,2026-08-25 06:06:35,58.516666666666666,204.8,0.0
hpa80,2026-08-25 06:06:41,58.61666666666667,209.9,5.099999999999994
hpa80,2026-08-25 06:06:48,58.733333333333334,209.9,0.0
hpa80,2026-08-25 06:06:54,58.833333333333336,203.5,-6.400000000000006
hpa80,2026-08-25 06:07:01,58.95,203.5,0.0
hpa80,2026-08-25 06:07:07,59.05,203.5,0.0
hpa80,2026-08-25 06:07:14,59.166666666666664,216.2,12.699999999999989
hpa80,2026-08-25 06:07:21,59.28333333333333,216.2,0.0
hpa80,2026-08-25 06:07:28,59.4,239.5,23.30000000000001
hpa80,2026-08-25 06:07:35,59.516666666666666,239.5,0.0
hpa80,2026-08-25 06:07:42,59.63333333333333,254.5,15.0
hpa80,2026-08-25 06:07:49,59.75,254.5,0.0
hpa80,2026-08-25 06:07:56,59.86666666666667,247.2,-7.300000000000011
hpa80,2026-08-25 06:08:04,60.0,247.2,0.0
hpa80,2026-08-25 06:08:12,60.13333333333333,224.2,-23.0
hpa80,2026-08-25 06:08:18,60.233333333333334,224.2,0.0
hpa80,2026-08-25 06:08:26,60.36666666666667,212.6,-11.599999999999994
hpa80,2026-08-25 06:08:34,60.5,212.6,0.0
hpa80,2026-08-25 06:08:41,60.61666666666667,220.6,8.0
hpa80,2026-08-25 06:08:49,60.75,220.6,0.0
hpa80,2026-08-25 06:08:58,60.9,220.6,0.0
hpa80,2026-08-25 06:09:05,61.016666666666666,220.6,0.0
hpa80,2026-08-25 06:09:12,61.13333333333333,227.9,7.300000000000011
hpa80,2026-08-25 06:09:19,61.25,227.9,0.0
hpa80,2026-08-25 06:09:28,61.4,213.2,-14.700000000000017
hpa80,2026-08-25 06:09:34,61.5,213.2,0.0
hpa80,2026-08-25 06:09:42,61.63333333333333,204.9,-8.299999999999983
hpa80,2026-08-25 06:09:49,61.75,204.9,0.0
hpa80,2026-08-25 06:09:55,61.85,174.0,-30.900000000000006
hpa80,2026-08-25 06:10:01,61.95,174.0,0.0
hpa80,2026-08-25 06:10:08,62.06666666666667,174.0,0.0
hpa80,2026-08-25 06:10:14,62.166666666666664,141.8,-32.19999999999999
hpa80,2026-08-25 06:10:21,62.28333333333333,141.8,0.0
hpa80,2026-08-25 06:10:29,62.416666666666664,149.5,7.699999999999989
hpa80,2026-08-25 06:10:36,62.53333333333333,149.5,0.0
hpa80,2026-08-25 06:10:43,62.65,129.3,-20.19999999999999
hpa80,2026-08-25 06:10:50,62.766666666666666,129.3,0.0
hpa80,2026-08-25 06:10:58,62.9,139.6,10.299999999999983
hpa80,2026-08-25 06:11:05,63.016666666666666,139.6,0.0
hpa80,2026-08-25 06:11:13,63.15,165.9,26.30000000000001
hpa80,2026-08-25 06:11:19,63.25,165.9,0.0
hpa80,2026-08-25 06:11:25,63.35,170.3,4.400000000000006
hpa80,2026-08-25 06:11:33,63.483333333333334,170.3,0.0
hpa80,2026-08-25 06:11:39,63.583333333333336,170.3,0.0
hpa80,2026-08-25 06:11:45,63.68333333333333,182.4,12.099999999999994
hpa80,2026-08-25 06:11:51,63.78333333333333,182.4,0.0
hpa80,2026-08-25 06:11:58,63.9,158.0,-24.400000000000006
hpa80,2026-08-25 06:12:04,64.0,158.0,0.0
hpa80,2026-08-25 06:12:12,64.13333333333334,154.1,-3.9000000000000057
hpa80,2026-08-25 06:12:19,64.25,154.1,0.0
hpa80,2026-08-25 06:12:26,64.36666666666666,134.0,-20.099999999999994
hpa80,2026-08-25 06:12:33,64.48333333333333,134.0,0.0
hpa80,2026-08-25 06:12:39,64.58333333333333,125.8,-8.200000000000003
hpa80,2026-08-25 06:12:45,64.68333333333334,125.8,0.0
hpa80,2026-08-25 06:12:51,64.78333333333333,125.8,0.0
hpa80,2026-08-25 06:12:59,64.91666666666667,136.1,10.299999999999997
hpa80,2026-08-25 06:13:05,65.01666666666667,136.1,0.0
hpa80,2026-08-25 06:13:12,65.13333333333334,145.9,9.800000000000011
hpa80,2026-08-25 06:13:18,65.23333333333333,145.9,0.0
hpa80,2026-08-25 06:13:24,65.33333333333333,155.7,9.799999999999983
hpa80,2026-08-25 06:13:32,65.46666666666667,155.7,0.0
hpa80,2026-08-25 06:13:38,65.56666666666666,155.7,0.0
hpa80,2026-08-25 06:13:44,65.66666666666667,160.8,5.100000000000023
hpa80,2026-08-25 06:13:52,65.8,160.8,0.0
hpa80,2026-08-25 06:13:58,65.9,153.0,-7.800000000000011
hpa80,2026-08-25 06:14:06,66.03333333333333,153.0,0.0
hpa80,2026-08-25 06:14:14,66.16666666666667,176.9,23.900000000000006
hpa80,2026-08-25 06:14:21,66.28333333333333,176.9,0.0
hpa80,2026-08-25 06:14:28,66.4,183.3,6.400000000000006
hpa80,2026-08-25 06:14:36,66.53333333333333,183.3,0.0
hpa80,2026-08-25 06:14:44,66.66666666666667,173.0,-10.300000000000011
hpa80,2026-08-25 06:14:51,66.78333333333333,173.0,0.0
hpa80,2026-08-25 06:14:57,66.88333333333334,135.7,-37.30000000000001
hpa80,2026-08-25 06:15:03,66.98333333333333,135.7,0.0
hpa80,2026-08-25 06:15:09,67.08333333333333,169.3,33.60000000000002
hpa80,2026-08-25 06:15:16,67.2,169.3,0.0
hpa80,2026-08-25 06:15:23,67.31666666666666,169.3,0.0
hpa80,2026-08-25 06:15:29,67.41666666666667,181.9,12.599999999999994
hpa80,2026-08-25 06:15:37,67.55,181.9,0.0
hpa80,2026-08-25 06:15:43,67.65,190.1,8.199999999999989
hpa80,2026-08-25 06:15:51,67.78333333333333,190.1,0.0
hpa80,2026-08-25 06:15:58,67.9,171.2,-18.900000000000006
hpa80,2026-08-25 06:16:06,68.03333333333333,171.2,0.0
hpa80,2026-08-25 06:16:13,68.15,172.6,1.4000000000000057
hpa80,2026-08-25 06:16:20,68.26666666666667,172.6,0.0
hpa80,2026-08-25 06:16:26,68.36666666666666,191.7,19.099999999999994
hpa80,2026-08-25 06:16:33,68.48333333333333,191.7,0.0
hpa80,2026-08-25 06:16:39,68.58333333333333,204.1,12.400000000000006
hpa80,2026-08-25 06:16:45,68.68333333333334,204.1,0.0
hpa80,2026-08-25 06:16:53,68.81666666666666,204.1,0.0
hpa80,2026-08-25 06:16:59,68.91666666666667,217.5,13.400000000000006
hpa80,2026-08-25 06:17:06,69.03333333333333,217.5,0.0
hpa80,2026-08-25 06:17:14,69.16666666666667,238.3,20.80000000000001
hpa80,2026-08-25 06:17:21,69.28333333333333,238.3,0.0
hpa80,2026-08-25 06:17:28,69.4,235.4,-2.9000000000000057
hpa80,2026-08-25 06:17:35,69.51666666666667,235.4,0.0
hpa80,2026-08-25 06:17:42,69.63333333333334,240.0,4.599999999999994
hpa80,2026-08-25 06:17:50,69.76666666666667,240.0,0.0
hpa80,2026-08-25 06:17:58,69.9,221.5,-18.5
hpa80,2026-08-25 06:18:05,70.01666666666667,221.5,0.0
hpa80,2026-08-25 06:18:13,70.15,227.8,6.300000000000011
hpa80,2026-08-25 06:18:20,70.26666666666667,227.8,0.0
hpa80,2026-08-25 06:18:26,70.36666666666666,218.7,-9.100000000000023
hpa80,2026-08-25 06:18:32,70.46666666666667,218.7,0.0
hpa80,2026-08-25 06:18:40,70.6,221.1,2.4000000000000057
hpa80,2026-08-25 06:18:46,70.7,221.1,0.0
hpa80,2026-08-25 06:18:52,70.8,221.1,0.0
hpa80,2026-08-25 06:19:01,70.95,229.7,8.599999999999994
hpa80,2026-08-25 06:19:07,71.05,229.7,0.0
hpa80,2026-08-25 06:19:14,71.16666666666667,222.9,-6.799999999999983
hpa80,2026-08-25 06:19:21,71.28333333333333,222.9,0.0
hpa80,2026-08-25 06:19:29,71.41666666666667,209.8,-13.099999999999994
hpa80,2026-08-25 06:19:36,71.53333333333333,209.8,0.0
hpa80,2026-08-25 06:19:44,71.66666666666667,184.8,-25.0
hpa80,2026-08-25 06:19:51,71.78333333333333,184.8,0.0
hpa80,2026-08-25 06:19:59,71.91666666666667,206.7,21.899999999999977
hpa80,2026-08-25 06:20:05,72.01666666666667,206.7,0.0
das,2026-08-25 01:30:52,0.11666666666666667,206.2,0.0
das,2026-08-25 01:31:01,0.26666666666666666,226.3,20.100000000000023
das,2026-08-25 01:31:08,0.38333333333333336,226.3,0.0
das,2026-08-25 01:31:16,0.5166666666666667,393.3,167.0
das,2026-08-25 01:31:23,0.6333333333333333,393.3,0.0
das,2026-08-25 01:31:31,0.7666666666666667,333.7,-59.60000000000002
das,2026-08-25 01:31:38,0.8833333333333333,333.7,0.0
das,2026-08-25 01:31:46,1.0166666666666666,195.0,-138.7
das,2026-08-25 01:31:53,1.1333333333333333,173.5,-21.5
das,2026-08-25 01:32:03,1.3,173.5,0.0
das,2026-08-25 01:32:11,1.4333333333333333,175.7,2.1999999999999886
das,2026-08-25 01:32:20,1.5833333333333333,175.7,0.0
das,2026-08-25 01:32:27,1.7,148.3,-27.399999999999977
das,2026-08-25 01:32:35,1.8333333333333333,148.3,0.0
das,2026-08-25 01:32:43,1.9666666666666666,157.5,9.199999999999989
das,2026-08-25 01:32:50,2.0833333333333335,157.5,0.0
das,2026-08-25 01:32:58,2.216666666666667,664.5,507.0
das,2026-08-25 01:33:06,2.35,664.5,0.0
das,2026-08-25 01:33:13,2.466666666666667,543.4,-121.10000000000002
das,2026-08-25 01:33:21,2.6,543.4,0.0
das,2026-08-25 01:33:28,2.716666666666667,459.0,-84.39999999999998
das,2026-08-25 01:33:36,2.85,459.0,0.0
das,2026-08-25 01:33:43,2.966666666666667,235.6,-223.4
das,2026-08-25 01:33:51,3.1,235.6,0.0
das,2026-08-25 01:33:58,3.216666666666667,570.0,334.4
das,2026-08-25 01:34:06,3.35,570.0,0.0
das,2026-08-25 01:34:13,3.466666666666667,494.1,-75.89999999999998
das,2026-08-25 01:34:21,3.6,468.7,-25.400000000000034
das,2026-08-25 01:34:38,3.8833333333333333,468.7,0.0
das,2026-08-25 01:34:46,4.016666666666667,236.5,-232.2
das,2026-08-25 01:34:54,4.15,629.6,393.1
das,2026-08-25 01:35:01,4.266666666666667,629.6,0.0
das,2026-08-25 01:35:10,4.416666666666667,517.4,-112.20000000000005
das,2026-08-25 01:35:18,4.55,517.4,0.0
das,2026-08-25 01:35:25,4.666666666666667,653.0,135.60000000000002
das,2026-08-25 01:35:33,4.8,653.0,0.0
das,2026-08-25 01:35:43,4.966666666666667,354.4,-298.6
das,2026-08-25 01:35:51,5.1,354.4,0.0
das,2026-08-25 01:36:00,5.25,792.4,438.0
das,2026-08-25 01:36:07,5.366666666666666,792.4,0.0
das,2026-08-25 01:36:14,5.483333333333333,813.2,20.800000000000068
das,2026-08-25 01:36:21,5.6,813.2,0.0
das,2026-08-25 01:36:29,5.733333333333333,788.2,-25.0
das,2026-08-25 01:36:37,5.866666666666666,788.2,0.0
das,2026-08-25 01:36:44,5.983333333333333,315.7,-472.50000000000006
das,2026-08-25 01:36:51,6.1,315.7,0.0
das,2026-08-25 01:37:00,6.25,229.4,-86.29999999999998
das,2026-08-25 01:37:07,6.366666666666666,229.4,0.0
das,2026-08-25 01:37:15,6.5,212.2,-17.200000000000017
das,2026-08-25 01:37:21,6.6,212.2,0.0
das,2026-08-25 01:37:30,6.75,242.1,29.900000000000006
das,2026-08-25 01:37:38,6.883333333333334,244.2,2.0999999999999943
das,2026-08-25 01:37:47,7.033333333333333,244.2,0.0
das,2026-08-25 01:37:55,7.166666666666667,564.7,320.50000000000006
das,2026-08-25 01:38:03,7.3,564.7,0.0
das,2026-08-25 01:38:11,7.433333333333334,297.5,-267.20000000000005
das,2026-08-25 01:38:19,7.566666666666666,297.5,0.0
das,2026-08-25 01:38:28,7.716666666666667,337.9,40.39999999999998
das,2026-08-25 01:38:36,7.85,337.9,0.0
das,2026-08-25 01:38:43,7.966666666666667,231.0,-106.89999999999998
das,2026-08-25 01:38:52,8.116666666666667,231.0,0.0
das,2026-08-25 01:39:00,8.25,219.1,-11.900000000000006
das,2026-08-25 01:39:07,8.366666666666667,219.1,0.0
das,2026-08-25 01:39:14,8.483333333333333,190.4,-28.69999999999999
das,2026-08-25 01:39:22,8.616666666666667,190.4,0.0
das,2026-08-25 01:39:30,8.75,178.2,-12.200000000000017
das,2026-08-25 01:39:37,8.866666666666667,178.2,0.0
das,2026-08-25 01:39:44,8.983333333333333,167.9,-10.299999999999983
das,2026-08-25 01:39:52,9.116666666666667,167.9,0.0
das,2026-08-25 01:40:00,9.25,165.3,-2.5999999999999943
das,2026-08-25 01:40:07,9.366666666666667,165.3,0.0
das,2026-08-25 01:40:14,9.483333333333333,151.2,-14.100000000000023
das,2026-08-25 01:40:21,9.6,151.2,0.0
das,2026-08-25 01:40:29,9.733333333333333,180.5,29.30000000000001
das,2026-08-25 01:40:37,9.866666666666667,180.5,0.0
das,2026-08-25 01:40:44,9.983333333333333,213.0,32.5
das,2026-08-25 01:40:52,10.116666666666667,213.0,0.0
das,2026-08-25 01:40:58,10.216666666666667,214.6,1.5999999999999943
das,2026-08-25 01:41:06,10.35,214.6,0.0
das,2026-08-25 01:41:14,10.483333333333333,583.8,369.19999999999993
das,2026-08-25 01:41:22,10.616666666666667,583.8,0.0
das,2026-08-25 01:41:32,10.783333333333333,620.0,36.200000000000045
das,2026-08-25 01:41:41,10.933333333333334,610.8,-9.200000000000045
das,2026-08-25 01:41:48,11.05,610.8,0.0
das,2026-08-25 01:41:56,11.183333333333334,207.6,-403.19999999999993
das,2026-08-25 01:42:04,11.316666666666666,207.6,0.0
das,2026-08-25 01:42:12,11.45,224.3,16.700000000000017
das,2026-08-25 01:42:22,11.616666666666667,224.3,0.0
das,2026-08-25 01:42:32,11.783333333333333,360.1,135.8
das,2026-08-25 01:42:39,11.9,734.6,374.5
das,2026-08-25 01:42:48,12.05,734.6,0.0
das,2026-08-25 01:42:56,12.183333333333334,693.8,-40.80000000000007
das,2026-08-25 01:43:05,12.333333333333334,693.8,0.0
das,2026-08-25 01:43:12,12.45,461.1,-232.69999999999993
das,2026-08-25 01:43:20,12.583333333333334,461.1,0.0
das,2026-08-25 01:43:30,12.75,304.9,-156.20000000000005
das,2026-08-25 01:43:38,12.883333333333333,304.9,0.0
das,2026-08-25 01:43:45,13.0,728.1,423.20000000000005
das,2026-08-25 01:43:52,13.116666666666667,728.1,0.0
das,2026-08-25 01:44:02,13.283333333333333,796.8,68.69999999999993
das,2026-08-25 01:44:12,13.45,684.5,-112.29999999999995
das,2026-08-25 01:44:21,13.6,684.5,0.0
das,2026-08-25 01:44:31,13.766666666666667,348.8,-335.7
das,2026-08-25 01:44:38,13.883333333333333,348.8,0.0
das,2026-08-25 01:44:46,14.016666666666667,312.6,-36.19999999999999
das,2026-08-25 01:44:53,14.133333333333333,235.8,-76.80000000000001
das,2026-08-25 01:45:02,14.283333333333333,235.8,0.0
das,2026-08-25 01:45:10,14.416666666666666,605.7,369.90000000000003
das,2026-08-25 01:45:17,14.533333333333333,605.7,0.0
das,2026-08-25 01:45:25,14.666666666666666,688.6,82.89999999999998
das,2026-08-25 01:45:32,14.783333333333333,688.6,0.0
das,2026-08-25 01:45:42,14.95,667.5,-21.100000000000023
das,2026-08-25 01:45:50,15.083333333333334,667.5,0.0
das,2026-08-25 01:45:58,15.216666666666667,313.9,-353.6
das,2026-08-25 01:46:07,15.366666666666667,313.9,0.0
das,2026-08-25 01:46:14,15.483333333333333,228.9,-84.99999999999997
das,2026-08-25 01:46:22,15.616666666666667,228.9,0.0
das,2026-08-25 01:46:30,15.75,216.0,-12.900000000000006
das,2026-08-25 01:46:39,15.9,216.0,0.0
das,2026-08-25 01:46:46,16.016666666666666,177.2,-38.80000000000001
das,2026-08-25 01:46:55,16.166666666666668,182.3,5.100000000000023
das,2026-08-25 01:47:02,16.283333333333335,182.3,0.0
das,2026-08-25 01:47:11,16.433333333333334,218.2,35.89999999999998
das,2026-08-25 01:47:20,16.583333333333332,218.2,0.0
das,2026-08-25 01:47:29,16.733333333333334,353.9,135.7
das,2026-08-25 01:47:39,16.9,436.4,82.5
das,2026-08-25 01:47:52,17.116666666666667,436.4,0.0
das,2026-08-25 01:48:00,17.25,318.3,-118.09999999999997
das,2026-08-25 01:48:12,17.45,480.8,162.5
das,2026-08-25 01:48:22,17.616666666666667,480.8,0.0
das,2026-08-25 01:48:30,17.75,726.7,245.90000000000003
das,2026-08-25 01:48:40,17.916666666666668,900.3,173.5999999999999
das,2026-08-25 01:48:49,18.066666666666666,900.3,0.0
das,2026-08-25 01:48:57,18.2,767.7,-132.5999999999999
das,2026-08-25 01:49:08,18.383333333333333,767.7,0.0
das,2026-08-25 01:49:16,18.516666666666666,716.3,-51.40000000000009
das,2026-08-25 01:49:24,18.65,425.0,-291.29999999999995
das,2026-08-25 01:49:35,18.833333333333332,425.0,0.0
das,2026-08-25 01:49:44,18.983333333333334,674.2,249.20000000000005
das,2026-08-25 01:49:52,19.116666666666667,674.2,0.0
das,2026-08-25 01:50:00,19.25,507.1,-167.10000000000002
das,2026-08-25 01:50:10,19.416666666666668,604.9,97.79999999999995
das,2026-08-25 01:50:18,19.55,604.9,0.0
das,2026-08-25 01:50:26,19.683333333333334,498.3,-106.59999999999997
